사업자등록번호,데이터수집일자,조사년도,분석기업매출액,산업평균매출액,분석기업매출액증감률,산업평균매출액증감률,기업연구개발액,평균연구개발액,기업연구개발액증감률,평균연구개발액증감률,기업특허실용신안출원건수,평균특허실용신안출원건수,기업특허실용신안생산력금액,평균특허실용신안생산력금액
1063050616,20220416,2020,,,,,,,,,,,, 
1070933988,20220416,2021,,,,,,,,,,,, 
1071041112,20220416,2021,,,,,,,,,,,, 
1070255552,20220416,2018,,,,7,,754.82,,35,,,, 
1059947736,20220416,2020,,,,8,,,,,,,, 
1060393720,20220416,2017,,,,11,,565.59,,12,,,, 
1058759317,20220416,2021,,,,,,,,,,,, 
1068705721,20220416,2021,,,,,,,,,,,, 
1058781842,20220416,2021,,,,,,,,,,,, 
1059918056,20220416,2018,,,,10,,186.07,,92,,,, 
1058740894,20220416,2017,,,,10,,565.59,,40,,,, 
1058765556,20220416,2020,,,,3,,,,,,,, 
1064073393,20220416,2019,,,,10,,796.34,,7,,,, 
1058782967,20220416,2021,,,,,,,,,,,, 
1059176593,20220416,2017,,,,6,,144.84,,43,,,, 
1058744871,20220416,2017,,,,15,,4887.58,,2,,,, 
1070749832,20220416,2021,,,,,,,,,,,, 
1071268546,20220416,2017,,,,22,,10468.07,,11,,,, 
1058756101,20220416,2019,,,,11,,63.75,,0,,,, 
1058752202,20220416,2020,,,,14,,,,,,,, 
1068306775,20220416,2018,,,,0,16519980,11634.01,5.21,19,,,, 
1058781228,20220416,2020,,,,1,,,,,,,, 
1058791511,20220416,2017,,70769.84,,7,,511.57,,9,,0.0,,6
1058767781,20220416,2019,,,,10,,796.34,,6,,,, 
1058739719,20220416,2019,,,,10,,796.34,,6,,,, 
1068703719,20220416,2018,6000,,20,14,,11634.01,,16,,,, 
1058731681,20220416,2019,,,,4,,4496.63,,3,,,, 
1068166478,20220416,2017,,,,15,,4887.58,,2,,,, 
1058786833,20220416,2017,,,,29,,10468.07,,11,,,, 
1068202582,20220416,2019,,,,11,,63.75,,7,,,, 
1060337223,20220416,2021,,,,,,,,,,,, 
1068658589,20220416,2020,,,,5,,,,,,,, 
1071172664,20220416,2018,,,,1,,4791.89,,1,,,, 
1058781686,20220416,2019,,,,14,,13956.81,,25,,,, 
1064490783,20220416,2017,,,,15,,4887.58,,2,,,, 
1068675201,20220416,2019,,,,4,,4496.63,,3,,,, 
1059606826,20220416,2019,,,,10,,251.77,,64,,,, 
1058754739,20220416,2021,,,,,,,,,,,, 
1058786643,20220416,2019,,,,10,,796.34,,7,,,, 
1060562411,20220416,2018,,,,,,,,,,,, 
1061713422,20220416,2020,,,,,,,,,,,, 
1061244196,20220416,2020,,,,4,,,,,,,, 
1058774604,20220416,2019,6166199,,19.38,45,,13956.81,,205,,,, 
1058754082,20220416,2018,,,,0,,11634.01,,19,,,, 
1059928821,20220416,2018,,3578498.43,,5,,139600.54,,9,,0.41,,26
1058788597,20220416,2019,,,,14,,13956.81,,25,,,, 
1058752575,20220416,2019,,,,10,,796.34,,7,,,, 
1059605128,20220416,2021,,,,,,,,,,,, 
1058765051,20220416,2020,,,,5,,,,,,,, 
1058765288,20220416,2018,1195229,,,14,,11634.01,,16,,,, 
1059195926,20220416,2019,,,,10,,796.34,,7,,,, 
1058808663,20220416,2018,,,,14,,11634.01,,16,,,, 
1060840285,20220416,2019,,3497979.06,,8,,141540.34,,4,,,, 
1061017813,20220416,2021,,,,,,,,,,,, 
1058733224,20220416,2019,,,,14,,13956.81,,25,,,, 
1071115135,20220416,2017,,,,15,,4887.58,,2,,,, 
1059612750,20220416,2021,,,,,,,,,,,, 
1070612527,20220416,2017,,,,15,,4887.58,,2,,,, 
1068134092,20220416,2018,,3578498.43,,5,,139600.54,,9,,0.41,,26
1058733239,20220416,2019,,,,10,,796.34,,7,,,, 
1060233119,20220416,2021,,,,,,,,,,,, 
1061092812,20220416,2017,,,,11,,565.59,,12,,,, 
1058777708,20220416,2017,946575,,,15,,4887.58,,2,,,, 
1058751746,20220416,2018,2266995,,,14,,11634.01,,16,1,,, 
1058778920,20220416,2019,,,,10,,796.34,,7,,,, 
1058740405,20220416,2020,4942209,,5.89,5,,,,,,,, 
1059192443,20220416,2021,,,,,,,,,,,, 
1070131174,20220416,2018,,,,1,,4791.89,,1,,,, 
1058786890,20220416,2020,,,,3,,,,,,,, 
1068663985,20220416,2018,1424477,,52.69,14,,11634.01,,16,,,, 
1061868170,20220416,2018,,,,14,,11634.01,,16,,,, 
1058752541,20220416,2021,,,,,,,,,,,, 
1070676574,20220416,2018,,,,14,,11634.01,,16,,,, 
1058795083,20220416,2019,,,,4,,4496.63,,3,,,, 
1058779079,20220416,2018,,,,14,,11634.01,,16,,,, 
1058758036,20220416,2019,,,,10,,796.34,,7,,,, 
1058783665,20220416,2018,,3578498.43,,5,,139600.54,,9,,0.41,,26
1058746054,20220416,2020,1759539,,16.85,8,187500,,591.88,,,,, 
1058780106,20220416,2019,,,,4,,4496.63,,3,,,, 
1059014907,20220416,2017,,,,,,,,,,,, 
1068600224,20220416,2018,,,,14,,11634.01,,16,,,, 
1061038711,20220416,2019,,,,10,,796.34,,7,,,, 
1059868791,20220416,2020,,,,1,,,,,,,, 
1059600986,20220416,2017,,,,40,,144.84,,43,,,, 
1058788302,20220416,2017,,,,10,,57.02,,48,,,, 
1059197813,20220416,2017,,,,5,,57.02,,9,,,, 
1071239357,20220416,2017,,,,15,,4887.58,,2,,,, 
1060924400,20220416,2019,,3497979.06,,8,,141540.34,,4,,,, 
1058779384,20220416,2021,,,,,,,,,,,, 
1058758109,20220416,2019,,,,10,,796.34,,6,,,, 
1059195076,20220416,2021,,,,,,,,,,,, 
1070187343,20220416,2021,,,,,,,,,,,, 
1058762511,20220416,2021,,,,,,,,,1,,, 
1059996580,20220416,2017,,,,11,,565.59,,12,,,, 
1059167416,20220416,2018,,,,,,,,,,,, 
1070154236,20220416,2019,,,,4,,4496.63,,3,,,, 
1058730912,20220416,2021,,,,,,,,,,,, 
1058756265,20220416,2018,,,,7,,754.82,,35,,,, 
1060258857,20220416,2017,,70769.84,,7,,511.57,,9,,0.0,,6
1058794798,20220416,2017,,,,22,,10468.07,,11,,,, 
1068158930,20220416,2021,,,,,,,,,1,,, 
1058752560,20220416,2020,,,,1,,,,,,,, 
1058758792,20220416,2019,,,,9,,13956.81,,52,,,, 
1058765750,20220416,2018,10213000,,11.32,17,,11634.01,,90,,,, 
1059188823,20220416,2020,,,,8,,,,,,,, 
1058745318,20220416,2017,,,,,,,,,,,, 
1068182537,20220416,2018,32590616,,20.27,7,,754.82,,35,,,, 
1070187611,20220416,2019,,,,4,,4496.63,,3,,,, 
1068706152,20220416,2020,,,,8,,,,,,,, 
1058765390,20220416,2017,,,,7,,10468.07,,111,,,, 
1059016190,20220416,2021,,,,,,,,,,,, 
1059935638,20220416,2020,,,,8,,,,,,,, 
1058738952,20220416,2021,,,,,,,,,,,, 
1060956673,20220416,2018,,,,7,,754.82,,35,,,, 
1070233034,20220416,2017,,,,15,,4887.58,,2,,,, 
1060832072,20220416,2017,,,,11,,10468.07,,11,,,, 
1070634365,20220416,2020,,,,5,,,,,,,, 
1064999377,20220416,2017,,,,11,,10468.07,,11,,,, 
1058813512,20220416,2018,,,,1,,4791.89,,1,,,, 
1070234407,20220416,2019,,,,4,,4496.63,,3,,,, 
1058757527,20220416,2021,,,,,,,,,,,, 
1068260748,20220416,2020,,,,,,,,,,,, 
1058785682,20220416,2017,,,,11,,565.59,,12,,,, 
1058791132,20220416,2020,,,,8,,,,,,,, 
1058805045,20220416,2019,,,,45,,13956.81,,205,,,, 
1061080640,20220416,2021,,,,,,,,,,,, 
1070880844,20220416,2018,,,,7,,754.82,,35,1,,, 
1060832072,20220416,2019,,,,14,,13956.81,,25,,,, 
1068661027,20220416,2021,,,,,,,,,,,, 
1058752196,20220416,2020,,,,14,,,,,,,, 
1068710938,20220416,2019,,,,10,,796.34,,7,,,, 
1058778288,20220416,2019,,,,14,,13956.81,,25,,,, 
1058758128,20220416,2017,4013960,,157.71,11,,565.59,,12,,,, 
1070299074,20220416,2018,,,,,,,,,,,, 
1058765032,20220416,2017,15222526,3485855.73,4.41,10,,128764.94,,21,119,0.4,,28
1058768679,20220416,2021,,,,,,,,,,,, 
1058790017,20220416,2019,,3497979.06,,8,,141540.34,,4,,,, 
1058777241,20220416,2018,824403,,34.44,14,,11634.01,,16,,,, 
1068644334,20220416,2019,,,,10,,796.34,,7,,,, 
1070649247,20220416,2019,,,,14,,13956.81,,25,,,, 
1058755586,20220416,2019,,,,9,,13956.81,,52,,,, 
1058774467,20220416,2020,,,,8,,,,,,,, 
1059871961,20220416,2017,187469,,9.61,11,,10468.07,,11,,,, 
1070881523,20220416,2017,,,,7,,10468.07,,11,,,, 
1059114772,20220416,2018,,,,7,,754.82,,35,,,, 
1058752162,20220416,2021,,,,,,,,,,,, 
1058765478,20220416,2018,5313496,,21.07,7,,754.82,,35,,,, 
1058750714,20220416,2021,,,,,,,,,,,, 
1070534034,20220416,2021,,,,,,,,,,,, 
1059962718,20220416,2018,,,,,,,,,,,, 
1058772697,20220416,2021,,,,,,,,,,,, 
1058788068,20220416,2021,,,,,,,,,,,, 
1068709784,20220416,2021,,,,,,,,,,,, 
1059181664,20220416,2020,,,,1,,,,,,,, 
1059604643,20220416,2019,,,,10,,251.77,,64,,,, 
1060976437,20220416,2018,,70848.07,,6,,595.71,,53,,0.0,,5
1068172761,20220416,2019,3269735,,24.45,10,,796.34,,7,,,, 
1060874693,20220416,2021,,,,,,,,,,,, 
1060481406,20220416,2021,,,,,,,,,,,, 
1058737370,20220416,2018,,,,14,,11634.01,,16,,,, 
1060852215,20220416,2018,,,,7,,65.13,,17,,,, 
1058759132,20220416,2020,,,,8,,,,,,,, 
1058745899,20220416,2021,,,,,,,,,,,, 
1068164354,20220416,2019,1028883,3497979.06,29.49,8,,141540.34,,4,,,, 
1058735824,20220416,2017,,,,11,,10468.07,,11,,,, 
1068627183,20220416,2019,6529273,3497979.06,59.21,8,128000,141540.34,74.52,4,4,,32000.0, 
1059614724,20220416,2020,,,,7,,,,,,,, 
1060233119,20220416,2017,,70769.84,,7,,511.57,,9,,0.0,,6
1059605604,20220416,2019,,,,10,,251.77,,64,,,, 
1060840285,20220416,2021,,,,,,,,,,,, 
1068640304,20220416,2021,,,,,,,,,,,, 
1058768193,20220416,2019,,,,10,,796.34,,7,,,, 
1058760721,20220416,2019,725402,,296.35,14,,13956.81,,25,,,, 
1068117749,20220416,2018,104440681,,12.73,14,770832,11634.01,0.0,16,,,, 
1058770670,20220416,2018,1856777,,44.55,14,,11634.01,,16,,,, 
1060747729,20220416,2020,,,,2,,,,,,,, 
1058767286,20220416,2019,,,,10,,796.34,,7,,,, 
1068690366,20220416,2019,7764232,,31.72,45,,13956.81,,205,,,, 
1058757129,20220416,2017,,,,11,,10468.07,,11,,,, 
1058775980,20220416,2020,,,,8,,,,,,,, 
1059600986,20220416,2020,,,,7,,,,,,,, 
1069027064,20220416,2017,,,,11,,565.59,,12,,,, 
1058774939,20220416,2020,,,,8,,,,,,,, 
1058788923,20220416,2018,817309,,,17,420000,11634.01,31.87,90,,,, 
1060419896,20220416,2018,,,,7,,754.82,,35,,,, 
1068148164,20220416,2021,,,,,,,,,,,, 
1058770229,20220416,2017,,,,10,,565.59,,40,,,, 
1058748426,20220416,2020,,,,1,,,,,,,, 
1060523155,20220416,2017,,,,15,,4887.58,,2,,,, 
1059034941,20220416,2019,,,,49,,251.77,,38,,,, 
1068609434,20220416,2018,,,,1,,4791.89,,1,,,, 
1068231113,20220416,2019,,,,45,,13956.81,,205,,,, 
1058779986,20220416,2021,,,,,,,,,,,, 
1061075870,20220416,2021,,,,,,,,,,,, 
1058765823,20220416,2017,,,,11,,565.59,,12,,,, 
1058764673,20220416,2021,,,,,,,,,,,, 
1058775049,20220416,2017,,70769.84,,7,,511.57,,9,,0.0,,6
1059990887,20220416,2020,,,,8,,,,,,,, 
1068652552,20220416,2018,,,,7,,754.82,,35,,,, 
1058739422,20220416,2017,,,,11,,10468.07,,11,,,, 
1058769912,20220416,2017,,,,6,,144.84,,43,,,, 
1058736217,20220416,2019,,,,10,,13956.81,,205,,,, 
1059845099,20220416,2017,441555,,9.82,40,,144.84,,43,,,, 
1069042352,20220416,2019,,,,14,,13956.81,,25,,,, 
1060961822,20220416,2019,,,,14,,13956.81,,25,,,, 
1068644732,20220416,2019,,,,14,,13956.81,,25,,,, 
1068610926,20220416,2019,,,,4,,4496.63,,3,,,, 
1058786454,20220416,2020,,,,3,,,,,,,, 
1058776922,20220416,2020,,,,8,,,,,,,, 
1068616819,20220416,2019,,,,10,,796.34,,7,,,, 
1058782443,20220416,2018,,,,17,,11634.01,,90,,,, 
1058751862,20220416,2020,,,,8,,,,,,,, 
1058787619,20220416,2020,2700718,,1.48,8,,,,,,,, 
1058791409,20220416,2019,,,,4,,4496.63,,3,,,, 
1058753045,20220416,2018,,,,0,,11634.01,,19,,,, 
1058738103,20220416,2021,,,,,,,,,,,, 
1058771698,20220416,2017,,,,11,,565.59,,12,,,, 
1058741568,20220416,2018,11164234,,41.91,14,225400,11634.01,41.4,16,6,,37566.67, 
1058778541,20220416,2018,,,,7,,754.82,,35,,,, 
1058787109,20220416,2017,,70769.84,,7,,511.57,,9,,0.0,,6
1058801092,20220416,2018,,,,14,,11634.01,,16,,,, 
1068658274,20220416,2019,,,,4,,4496.63,,3,,,, 
1058730625,20220416,2020,1799269,,50.38,5,,,,,,,, 
1062391716,20220416,2019,,,,10,,796.34,,7,,,, 
1070258281,20220416,2017,,,,11,,565.59,,12,,,, 
1058797780,20220416,2021,,,,,,,,,,,, 
1058762511,20220416,2020,,,,7,,,,,,,, 
1058783535,20220416,2018,,,,7,,754.82,,123,,,, 
1059196338,20220416,2020,,,,,,,,,,,, 
1058771534,20220416,2018,,,,0,,11634.01,,19,,,, 
1058741914,20220416,2020,64688480,,3.49,8,,,,,,,, 
1071041897,20220416,2019,,,,14,,13956.81,,25,,,, 
1058732981,20220416,2018,,,,17,,11634.01,,60,,,, 
1068683472,20220416,2017,,,,15,,4887.58,,2,,,, 
1068163336,20220416,2020,,,,1,,,,,,,, 
1070948477,20220416,2020,,,,5,,,,,,,, 
1065475364,20220416,2020,,,,8,,,,,,,, 
1068625701,20220416,2020,,,,8,,,,,,,, 
1068647762,20220416,2017,,,,11,,10468.07,,11,,,, 
1068703494,20220416,2018,1509509,,89.33,14,,11634.01,,16,,,, 
1068172096,20220416,2017,,,,11,,565.59,,12,,,, 
1068644732,20220416,2020,,,,8,,,,,,,, 
1068177747,20220416,2020,,,,5,,,,,,,, 
1059614461,20220416,2020,,,,7,,,,,,,, 
1068705226,20220416,2020,,,,8,,,,,,,, 
1060786979,20220416,2019,,,,10,,796.34,,7,,,, 
1060373933,20220416,2019,,3497979.06,,8,,141540.34,,4,,,, 
1058806331,20220416,2020,,,,8,,,,,,,, 
1059178553,20220416,2021,,,,,,,,,,,, 
1058736949,20220416,2018,,,,7,,754.82,,123,,,, 
1068147904,20220416,2017,270212721,3485855.73,12.43,10,,128764.94,,21,3,0.4,,28
1058748111,20220416,2018,,,,14,,11634.01,,16,,,, 
1068627183,20220416,2020,6362000,,2.56,2,,,,,2,,, 
1070284945,20220416,2019,,,,,,,,,,,, 
1061236401,20220416,2017,,,,11,,565.59,,12,,,, 
1059614030,20220416,2018,,,,15,,186.07,,387,,,, 
1061286444,20220416,2017,449913,,184.16,7,,10468.07,,11,,,, 
1070985851,20220416,2018,,,,,,,,,,,, 
1071274034,20220416,2017,,,,15,,4887.58,,2,,,, 
1058785950,20220416,2020,,,,8,,,,,,,, 
1061175616,20220416,2017,,,,11,,565.59,,12,,,, 
1060339518,20220416,2021,,,,,,,,,,,, 
1059196191,20220416,2018,,,,15,,186.07,,387,,,, 
1068187100,20220416,2020,,,,1,,,,,,,, 
1059931952,20220416,2017,,,,11,,565.59,,12,,,, 
1058774865,20220416,2021,,,,,,,,,,,, 
1058760129,20220416,2020,,,,8,,,,,,,, 
1058792257,20220416,2019,,,,14,,13956.81,,25,,,, 
1060782027,20220416,2017,,,,7,,10468.07,,11,,,, 
1058779517,20220416,2019,4503782,,46.43,45,230736,13956.81,,205,3,,76912.0, 
1068711242,20220416,2019,,,,10,,796.34,,7,,,, 
1068665381,20220416,2017,,,,11,,10468.07,,11,,,, 
1058747956,20220416,2019,,,,9,,13956.81,,52,,,, 
1058774263,20220416,2018,,,,14,,11634.01,,16,,,, 
1058779782,20220416,2019,,,,45,,13956.81,,205,,,, 
1068112609,20220416,2018,,,,14,,11634.01,,16,,,, 
1058777649,20220416,2019,,,,10,,13956.81,,205,,,, 
1058795079,20220416,2017,,,,15,,4887.58,,2,,,, 
1059042553,20220416,2017,,,,6,,144.84,,43,,,, 
1068145186,20220416,2019,,,,45,,13956.81,,205,,,, 
1070786614,20220416,2021,,,,,,,,,,,, 
1059950906,20220416,2020,,,,1,,,,,,,, 
1058757527,20220416,2020,,,,8,,,,,,,, 
1058774910,20220416,2017,,,,10,,565.59,,40,,,, 
1059992982,20220416,2019,,,,10,,796.34,,7,,,, 
1058767461,20220416,2020,,,,1,,,,,,,, 
1058730625,20220416,2018,1480291,,43.97,1,,4791.89,,1,,,, 
1058798659,20220416,2019,,,,11,,63.75,,7,,,, 
1070838915,20220416,2021,,,,,,,,,,,, 
1058785528,20220416,2017,,,,7,,10468.07,,11,,,, 
1058741383,20220416,2018,,,,7,390000,754.82,27.04,35,1,,390000.0, 
1058752430,20220416,2017,167641602,3485855.73,20.56,10,,128764.94,,21,2,0.4,,28
1060830884,20220416,2020,,,,1,,,,,,,, 
1058780993,20220416,2019,16421158,,197.04,10,,796.34,,7,,,, 
1058776354,20220416,2019,,,,10,,796.34,,7,,,, 
1068615367,20220416,2019,1344687,,23.78,4,,4496.63,,3,,,, 
1058804309,20220416,2017,,,,11,,10468.07,,11,,,, 
1059933324,20220416,2018,,,,14,,11634.01,,16,,,, 
1063066710,20220416,2018,,,,7,,754.82,,35,,,, 
1070857834,20220416,2021,,,,,,,,,,,, 
1058748654,20220416,2018,,,,10,,186.07,,92,,,, 
1058784515,20220416,2021,,,,,,,,,,,, 
1060343104,20220416,2018,,,,0,,11634.01,,19,,,, 
1059083670,20220416,2018,,,,6,,65.13,,100,,,, 
1068686542,20220416,2019,,,,4,,4496.63,,3,,,, 
1058754966,20220416,2017,,,,11,,10468.07,,11,,,, 
1058790185,20220416,2017,,,,11,,565.59,,12,,,, 
1059600521,20220416,2020,,,,7,,,,,,,, 
1059614383,20220416,2020,,,,7,,,,,,,, 
1059090069,20220416,2018,,3578498.43,,5,,139600.54,,9,,0.41,,26
1058774472,20220416,2020,,,,1,,,,,,,, 
1059042553,20220416,2019,,,,49,,251.77,,38,,,, 
1070984546,20220416,2020,,,,5,,,,,,,, 
1070612527,20220416,2020,,,,5,,,,,,,, 
1058768679,20220416,2018,,3578498.43,,5,,139600.54,,9,,0.41,,26
1058781823,20220416,2018,,,,17,,11634.01,,90,,,, 
1058761996,20220416,2017,,,,11,,565.59,,12,,,, 
1058751348,20220416,2018,,,,17,,11634.01,,90,,,, 
1071272282,20220416,2020,,,,5,,,,,,,, 
1058784698,20220416,2020,,,,8,,,,,,,, 
1058787297,20220416,2021,,,,,,,,,,,, 
1059044492,20220416,2019,,,,10,,251.77,,64,,,, 
1071281684,20220416,2020,,,,,,,,,,,, 
1068107144,20220416,2018,,,,1,,4791.89,,1,,,, 
1068148465,20220416,2021,,,,,,,,,,,, 
1059084382,20220416,2017,,,,5,,57.02,,9,,,, 
1059129620,20220416,2020,,,,7,,,,,,,, 
1070714430,20220416,2018,,,,1,,4791.89,,1,,,, 
1068158323,20220416,2021,,,,,,,,,,,, 
1058776897,20220416,2017,,,,6,,144.84,,43,,,, 
1071166478,20220416,2018,,,,0,,11634.01,,19,,,, 
1058775428,20220416,2017,,,,11,,565.59,,12,,,, 
1058768193,20220416,2020,,,,1,,,,,,,, 
1058762199,20220416,2017,,3485855.73,,10,,128764.94,,21,,0.4,,28
1058757599,20220416,2020,,,,1,,,,,,,, 
1058772964,20220416,2017,,,,22,,10468.07,,11,,,, 
1058740405,20220416,2021,,,,,,,,,,,, 
1060956673,20220416,2019,,,,10,,796.34,,7,,,, 
1058784679,20220416,2018,,,,17,,11634.01,,60,,,, 
1060758788,20220416,2018,,,,7,,754.82,,35,,,, 
1058786662,20220416,2017,,,,7,,10468.07,,11,,,, 
1061334905,20220416,2021,,,,,,,,,,,, 
1068712673,20220416,2021,,,,,,,,,,,, 
1058768515,20220416,2020,,,,8,,,,,,,, 
1058744963,20220416,2018,,,,0,,11634.01,,19,,,, 
1058787069,20220416,2019,,,,45,,13956.81,,205,,,, 
1059129620,20220416,2021,,,,,,,,,,,, 
1068645274,20220416,2018,,,,14,,11634.01,,16,2,,, 
1058743566,20220416,2021,,,,,,,,,,,, 
1058795384,20220416,2017,168106,,13.59,11,,10468.07,,11,2,,, 
1058775035,20220416,2017,,,,7,,10468.07,,11,,,, 
1058796423,20220416,2018,,,,7,,754.82,,35,,,, 
1058774754,20220416,2018,,,,14,,11634.01,,16,,,, 
1058797140,20220416,2018,,,,1,,4791.89,,1,,,, 
1059928554,20220416,2021,,,,,,,,,,,, 
1058744546,20220416,2018,3678954,,0.21,14,,11634.01,,16,,,, 
1058778973,20220416,2020,,,,8,,,,,,,, 
1058784795,20220416,2021,,,,,,,,,,,, 
1070438877,20220416,2017,,,,15,,4887.58,,2,,,, 
1063065287,20220416,2018,,,,7,,754.82,,35,,,, 
1068683846,20220416,2020,,,,1,,,,,,,, 
1058779007,20220416,2017,4759334,,15.19,10,,565.59,,40,,,, 
1058756436,20220416,2020,,,,8,,,,,,,, 
1058781425,20220416,2018,,,,7,,754.82,,35,,,, 
1058782079,20220416,2020,,,,8,,,,,,,, 
1060731867,20220416,2020,,,,8,,,,,,,, 
1058786890,20220416,2017,,,,10,,565.59,,40,,,, 
1058733317,20220416,2021,,,,,,,,,,,, 
1059178951,20220416,2019,,,,,,,,,,,, 
1058792150,20220416,2020,,,,8,,,,,,,, 
1058792320,20220416,2017,,,,11,,10468.07,,11,,,, 
1058761244,20220416,2021,,,,,,,,,,,, 
1058777692,20220416,2020,,,,1,,,,,,,, 
1058741229,20220416,2021,,,,,,,,,,,, 
1068703679,20220416,2021,,,,,,,,,,,, 
1059152892,20220416,2017,,,,11,,565.59,,12,,,, 
1065461900,20220416,2017,,,,11,,565.59,,12,,,, 
1059607048,20220416,2019,,,,10,,251.77,,64,,,, 
1058784382,20220416,2019,,,,10,,796.34,,6,,,, 
1060834032,20220416,2017,,,,11,,565.59,,12,,,, 
1058752691,20220416,2021,,,,,,,,,,,, 
1061136234,20220416,2018,,,,7,,754.82,,35,,,, 
1058786662,20220416,2021,,,,,,,,,,,, 
1058796516,20220416,2021,,,,,,,,,,,, 
1058767350,20220416,2020,,,,8,,,,,,,, 
1062413435,20220416,2018,,,,,,,,,,,, 
1058739970,20220416,2020,406500,,27.27,8,,,,,,,, 
1058762127,20220416,2019,,,,45,,13956.81,,205,,,, 
1058746262,20220416,2018,,,,14,,11634.01,,16,,,, 
1070554535,20220416,2020,,,,8,,,,,,,, 
1071317156,20220416,2019,,,,4,,4496.63,,3,,,, 
1058781615,20220416,2018,4704828,,1.66,0,,11634.01,,16,,,, 
1058732278,20220416,2020,,,,1,,,,,,,, 
1059614952,20220416,2020,,,,7,,,,,,,, 
1060248529,20220416,2020,,,,2,,,,,,,, 
1058745720,20220416,2020,,,,2,,,,,,,, 
1058758282,20220416,2017,6092460,,,11,,10468.07,,11,,,, 
1068684660,20220416,2021,,,,,,,,,,,, 
1058743528,20220416,2018,,,,7,,65.13,,17,,,, 
1058743528,20220416,2017,,,,10,,57.02,,48,,,, 
1060639348,20220416,2018,,,,7,,754.82,,35,,,, 
1060924400,20220416,2021,,,,,,,,,,,, 
1058785737,20220416,2017,2082039,,42.35,11,,10468.07,,11,,,, 
1058753045,20220416,2020,,,,8,,,,,,,, 
1058778707,20220416,2019,,,,49,,251.77,,38,,,, 
1058795254,20220416,2017,,,,11,,10468.07,,11,,,, 
1058776465,20220416,2020,,,,8,,,,,,,, 
1058792806,20220416,2020,,,,8,,,,,,,, 
1061094595,20220416,2017,,,,11,,565.59,,12,,,, 
1058755437,20220416,2020,,,,1,,,,,,,, 
1060185774,20220416,2018,,,,7,,754.82,,35,,,, 
1058784835,20220416,2017,225300,,14.63,11,,10468.07,,11,,,, 
1061317134,20220416,2019,,,,10,,796.34,,7,,,, 
1058788530,20220416,2019,,,,14,,13956.81,,25,,,, 
1058750505,20220416,2018,5619383,,5.44,7,,754.82,,35,,,, 
1061564970,20220416,2017,,,,11,,565.59,,12,,,, 
1063065287,20220416,2020,,,,1,,,,,,,, 
1058758259,20220416,2020,,,,8,,,,,,,, 
1058813661,20220416,2021,,,,,,,,,,,, 
1061314141,20220416,2020,,,,5,,,,,,,, 
1059615311,20220416,2018,,,,15,,186.07,,387,,,, 
1068172835,20220416,2019,,,,14,,13956.81,,25,,,, 
1058777071,20220416,2020,,,,3,,,,,,,, 
1070185632,20220416,2017,,,,15,,4887.58,,2,,,, 
1058757115,20220416,2018,,,,7,,754.82,,123,,,, 
1058779822,20220416,2017,,,,7,,10468.07,,11,,,, 
1070255552,20220416,2019,,,,10,,796.34,,7,,,, 
1059195417,20220416,2017,,,,40,,144.84,,43,,,, 
1062824319,20220416,2021,,,,,,,,,,,, 
1071252137,20220416,2021,,,,,,,,,,,, 
1068153842,20220416,2021,,,,,,,,,,,, 
1058815581,20220416,2018,,,,7,,754.82,,123,,,, 
1068630432,20220416,2017,,,,7,,10468.07,,11,,,, 
1070167920,20220416,2021,,,,,,,,,,,, 
1062521378,20220416,2019,,72468.79,,12,,666.05,,14,,,, 
1058744717,20220416,2017,2703842,,59.21,11,,10468.07,,11,,,, 
1058755290,20220416,2017,5062674,,230.26,11,,565.59,,12,,,, 
1065519035,20220416,2017,,,,11,,565.59,,12,,,, 
1065461900,20220416,2019,,,,10,,796.34,,7,,,, 
1058744250,20220416,2021,,,,,,,,,,,, 
1058734335,20220416,2019,,,,10,,796.34,,7,,,, 
1058776863,20220416,2021,,,,,,,,,,,, 
1058789387,20220416,2021,,,,,,,,,,,, 
1058763164,20220416,2021,,,,,,,,,,,, 
1058790749,20220416,2021,,,,,,,,,,,, 
1058765629,20220416,2017,,,,11,,10468.07,,11,,,, 
1059614928,20220416,2021,,,,,,,,,,,, 
1060755966,20220416,2020,,,,4,,,,,,,, 
1059511074,20220416,2021,,,,,,,,,,,, 
1059117779,20220416,2017,,,,11,,10468.07,,11,,,, 
1060419483,20220416,2021,,,,,,,,,,,, 
1058785891,20220416,2017,,,,11,,565.59,,12,,,, 
1068667977,20220416,2021,,,,,,,,,,,, 
1060620849,20220416,2021,,,,,,,,,,,, 
1070606670,20220416,2021,,,,,,,,,,,, 
1068706472,20220416,2018,,,,1,,4791.89,,1,,,, 
1068667977,20220416,2019,,,,10,,796.34,,7,,,, 
1058754326,20220416,2021,,,,,,,,,,,, 
1068649227,20220416,2019,,,,10,,796.34,,7,,,, 
1062521005,20220416,2017,,,,,,,,,,,, 
1058784999,20220416,2018,,,,14,,11634.01,,16,,,, 
1059615932,20220416,2017,,,,40,,144.84,,43,,,, 
1060855717,20220416,2019,,,,9,,13956.81,,52,,,, 
1068213702,20220416,2021,,,,,,,,,,,, 
1061046114,20220416,2020,,,,1,,,,,,,, 
1059616004,20220416,2019,,,,10,,251.77,,64,,,, 
1068605457,20220416,2019,,,,14,,13956.81,,25,,,, 
1059453233,20220416,2018,,,,7,,754.82,,35,,,, 
1060180444,20220416,2021,,,,,,,,,,,, 
