사업자등록번호,산업분류코드,평균근속기간,고용전망점수
2148801434,58220.0,6.5,
2148803868,73909.0,6.65,
2158103075,60222.0,7.05,
2158605580,59112.0,6.15,
2158604137,63111.0,7.05,
2158600382,1123.0,7.6,
1218101561,21210.0,7.050000000000001,
1238100592,46433.0,6.050000000000001,
1248607767,42311.0,5.7,
1268101376,26121.0,6.65,
1288100053,58220.0,7.05,
1288108380,29221.0,6.7,
2038100878,27219.0,7.050000000000001,
2038101264,58220.0,7.05,
2048106417,63991.0,6.15,
2048607845,47912.0,6.6,
2068109242,75992.0,5.35,
2068108659,58200.0,6.5,
2068102135,58220.0,6.15,
2068104990,27400.0,7.050000000000001,
2068108426,25922.0,6.7,
2068604057,58222.0,7.05,
2068607405,71310.0,6.300000000000001,
2068604478,27199.0,7.050000000000001,
2068607071,62010.0,6.15,
2068603342,13222.0,7.050000000000001,
2068609648,14192.0,6.7,
2068604457,76292.0,5.4,
2098109815,25900.0,7.050000000000001,
2098104125,58222.0,6.15,
2108108758,20423.0,7.050000000000001,
2118701736,62021.0,6.15,
2208605326,62021.0,7.05,
2118703150,62021.0,6.5,
1818603168,35119.0,10.0,
1168101676,62021.0,6.15,
1208608270,62021.0,6.5,
1088108941,62021.0,6.15,
1108105467,62021.0,6.15,
1078104858,62021.0,6.5,
7478106349,59114.0,7.05,
7498807886,76320.0,5.35,
4538605413,58200.0,6.15,
1050106668,71531.0,6.300000000000001,
4708604376,91132.0,5.6,
4708803870,41229.0,5.65,
4718104474,59111.0,6.1,
4718800429,85709.0,7.1,
4718808009,75999.0,5.35,
4728601283,46329.0,6.050000000000001,
4728601627,58222.0,6.1,
4738107974,73903.0,6.25,
1050200076,0.0,,
1050203819,41000.0,,
1050300526,25110.0,6.65,
1050303412,46800.0,5.65,
1050302894,29175.0,6.65,
1050308760,95211.0,5.550000000000001,
1050301573,96112.0,,
1050300054,45100.0,,
1050405808,0.0,,
4568807973,71531.0,,
4788809576,46592.0,5.65,
4588606459,59111.0,6.1,
4588805628,91199.0,5.65,
4608603012,71531.0,6.300000000000001,
4618102467,58222.0,6.1,
4618804357,63991.0,6.5,
4638706084,33309.0,6.65,
4648104537,39009.0,6.35,
4648803814,71310.0,6.25,
1048601554,60222.0,7.6499999999999995,
1048606904,59120.0,7.05,
1048604791,70209.0,6.300000000000001,
1048606831,68112.0,5.199999999999999,
1048607991,50130.0,6.949999999999999,
1048603411,46311.0,8.45,
1049009513,66202.0,,
1050300087,47220.0,,
1050302986,41111.0,,
1050401769,42130.0,,
1058104776,42310.0,6.050000000000001,
1058103703,52992.0,6.949999999999999,
1058104812,52991.0,6.8999999999999995,
1058108188,73902.0,6.300000000000001,
1058107100,75310.0,5.75,
1058106732,28420.0,6.65,
1058105828,14120.0,7.6,
1058100338,42320.0,6.6,
1058107827,75310.0,6.3,
1058101813,46592.0,5.7,
1058101007,29175.0,6.7,
1058107993,42110.0,5.65,
1058107106,75310.0,6.8999999999999995,
1058103212,59113.0,6.15,
1058102919,41220.0,6.050000000000001,
1058104388,46613.0,5.7,
1058106314,71531.0,6.300000000000001,
1058200553,85302.0,9.899999999999999,
1058209496,87131.0,7.8999999999999995,
1058601297,46310.0,7.199999999999999,
1058702426,46442.0,5.7,
1058705637,46320.0,6.050000000000001,
1058709498,46000.0,5.7,
1058706495,14192.0,6.65,
1058802091,28510.0,6.7,
1058806037,46521.0,5.65,
1058807830,72111.0,6.300000000000001,
1058806426,46443.0,5.65,
1059006260,86201.0,5.1,
1059006101,0.0,,
1068609960,46510.0,5.65,
1068608794,73203.0,6.300000000000001,
1068708632,68129.0,5.199999999999999,
1078104261,46441.0,6.6,
1078108335,52991.0,6.949999999999999,
1078603221,71310.0,9.05,
1078607736,71310.0,6.300000000000001,
1078705865,71310.0,6.300000000000001,
1088100196,46313.0,6.050000000000001,
1098100149,52991.0,7.85,
1108603266,61220.0,7.05,
1138103933,42320.0,6.6,
1138600620,58219.0,6.15,
1138609830,62021.0,6.1,
1138600257,59111.0,6.15,
1148509456,10791.0,8.2,
1148608432,18119.0,7.050000000000001,
1148603038,71310.0,6.300000000000001,
1148604943,46800.0,5.65,
1148609500,42412.0,5.65,
1148706375,42412.0,6.050000000000001,
1168101538,46453.0,5.65,
1168206394,94990.0,5.9,
1298109520,46592.0,7.199999999999999,
1318109006,30300.0,7.6,
1348101956,30391.0,7.6,
1348108111,30320.0,7.6,
2018600669,21210.0,8.2,
2148103035,23322.0,8.2,
2208100960,23322.0,7.6,
3128505877,30320.0,7.6,
3158101586,46320.0,7.199999999999999,
3188506042,22249.0,7.6,
4018504696,30300.0,9.45,
4028508278,25990.0,7.050000000000001,
4088509391,73209.0,7.2,
4098606052,68121.0,5.25,
4108608989,52991.0,6.949999999999999,
4138802184,41111.0,5.65,
4158106177,42311.0,,
4788504236,22232.0,7.050000000000001,
4868801135,56130.0,5.45,
4888803845,10000.0,6.65,
4928703086,47919.0,6.6,
5018504659,73209.0,7.2,
5048100900,41229.0,6.6,
5058508611,30300.0,9.45,
5068109138,24191.0,7.050000000000001,
5068508210,42120.0,5.65,
6058509397,73209.0,9.05,
6088509127,45110.0,5.7,
6098107015,42420.0,5.7,
6108105275,52104.0,7.85,
6138507168,45110.0,5.65,
6158503667,30300.0,,
6168503924,45110.0,5.65,
6178504555,45200.0,6.050000000000001,
6178507395,95212.0,5.9,
6178507169,45110.0,5.65,
6178503925,45110.0,5.65,
6208507475,25990.0,7.050000000000001,
1050809322,73202.0,6.25,
1050801982,68110.0,,
1050801123,46532.0,5.65,
1050802224,46600.0,,
1051008337,96912.0,,
1051000288,0.0,,
1051009604,68119.0,,
1051106819,75000.0,5.35,
1051408338,96910.0,,
1051408339,96910.0,,
1051505526,45219.0,,
1051503648,27215.0,6.65,
1050500055,45100.0,5.65,
1018600044,75992.0,6.8999999999999995,
1018608730,20203.0,6.65,
1018601653,75991.0,5.4,
1018607198,52992.0,6.8999999999999995,
1018604736,71310.0,6.300000000000001,
1018605525,58219.0,6.15,
1019009613,58113.0,6.1,
1019109614,27191.0,6.65,
1021803732,58121.0,6.15,
1028106468,46539.0,5.65,
1028102310,71310.0,6.65,
1028109203,68112.0,5.199999999999999,
1028205098,75900.0,6.8999999999999995,
1028207962,94990.0,5.9,
1028207229,94930.0,5.550000000000001,
1028209240,94931.0,5.550000000000001,
1045007696,56111.0,,
1048107173,50112.0,6.949999999999999,
1048102882,18110.0,7.050000000000001,
1048102406,64992.0,9.0,
1048100413,58200.0,6.5,
1048102142,71393.0,6.65,
1048100797,63120.0,6.1,
1048107915,20501.0,6.65,
1048600439,58222.0,6.5,
1050707225,20423.0,6.65,
1050703320,46590.0,5.65,
6588107470,58111.0,6.1,
1018107931,46510.0,5.65,
1018108627,66209.0,8.65,
1018104132,41111.0,5.7,
1018102956,85669.0,7.15,
1018101006,71310.0,6.300000000000001,
1018103591,47911.0,6.050000000000001,
1018209043,70209.0,6.300000000000001,
1018206756,91290.0,6.0,
1018206257,94990.0,5.9,
1018209128,70209.0,6.65,
1018202106,70201.0,6.300000000000001,
1018603950,52991.0,7.3,
1048609479,68122.0,5.199999999999999,
1048600758,46592.0,6.6,
1048603722,75120.0,5.75,
1048601234,62021.0,6.15,
1018606591,42137.0,5.7,
1018604104,85709.0,7.5,
1018605066,96921.0,6.45,
1018609850,58221.0,6.15,
1018603474,46591.0,5.65,
1018604423,18200.0,6.65,
1018605868,46800.0,5.65,
1018600522,58222.0,6.5,
1018608722,68112.0,5.199999999999999,
1018602156,66202.0,9.0,
1018607136,46109.0,5.65,
1018607043,46800.0,5.7,
1018607154,55104.0,4.5,
1018603992,46440.0,6.050000000000001,
1028103524,42412.0,7.199999999999999,
1028104876,75310.0,5.75,
1028107984,58113.0,6.15,
1028100816,46443.0,5.7,
1028205906,71310.0,6.300000000000001,
1028101031,14191.0,7.050000000000001,
1048100901,20501.0,7.050000000000001,
1048108475,52991.0,6.949999999999999,
1048103525,52991.0,7.3,
1048106883,66201.0,9.55,
1048102679,61210.0,7.05,
1048106498,68112.0,5.25,
1050607317,42137.0,5.7,
1050706952,14192.0,6.65,
1051607933,91135.0,,
1051707092,96119.0,,
1051808341,96912.0,,
1052204614,15121.0,,
1052900680,46610.0,5.65,
1054105537,56191.0,,
1054102957,42320.0,5.7,
1058104650,46331.0,6.050000000000001,
1058102347,55101.0,4.55,
1058108187,52992.0,6.949999999999999,
1058102677,20119.0,7.050000000000001,
5738705824,73203.0,6.300000000000001,
5888701430,71393.0,6.25,
5938108166,73201.0,6.25,
6018603698,52990.0,7.3,
6728101587,26519.0,6.65,
6768703606,75210.0,5.35,
6838702577,46440.0,5.65,
6828602265,71310.0,6.300000000000001,
6968802151,70209.0,6.25,
6971208229,86102.0,5.1,
6988605299,47520.0,5.65,
6988607927,71310.0,6.300000000000001,
6958608754,58222.0,6.1,
5058802286,96995.0,5.5,
1068706829,46510.0,5.65,
1070200792,0.0,,
1071208314,59120.0,6.1,
8418800776,58210.0,6.1,
8628802320,68112.0,5.199999999999999,
8628807305,71310.0,6.25,
8818606688,59112.0,6.1,
8928701929,46493.0,5.7,
8938104987,58200.0,6.1,
8938603081,68223.0,5.25,
8938703788,75300.0,6.3,
8958703853,33110.0,6.65,
8968108422,73303.0,6.25,
5305107387,41111.0,,
5368802445,13999.0,6.65,
5398605143,47311.0,5.65,
5468808831,45000.0,5.65,
5468603106,63120.0,6.1,
5468804668,90192.0,5.6,
5618809396,46106.0,5.65,
5638808165,59114.0,6.1,
5898604034,41225.0,5.65,
5898700849,59114.0,6.1,
6028102770,20423.0,6.7,
6038807348,46733.0,5.65,
6048608992,58222.0,6.15,
6668703326,46510.0,5.65,
6673607131,0.0,,
6678706662,71531.0,6.25,
6678808243,75999.0,5.35,
6888100348,27219.0,6.65,
6888604708,18119.0,6.65,
7048100667,47813.0,5.7,
7048100982,58222.0,6.15,
8153503263,41000.0,,
8158806580,59111.0,6.1,
8160703438,46439.0,5.65,
8168604343,75122.0,6.3,
8168804184,33920.0,6.65,
8168601474,58222.0,6.1,
8188605560,58222.0,6.1,
8201504110,47911.0,,
8328803294,17129.0,6.65,
8328806863,73203.0,6.25,
8338603731,47190.0,5.7,
8328702319,58222.0,6.15,
8588802771,42138.0,5.65,
8598807981,46109.0,5.65,
8618104065,55104.0,4.5,
8918605014,58211.0,6.15,
8998607522,73201.0,6.25,
5202504804,14112.0,,
5243905314,91133.0,,
5238702175,63100.0,6.1,
5278603405,95110.0,5.5,
5298806590,71310.0,6.25,
5318601212,46593.0,5.65,
5398102725,58221.0,6.1,
5548806615,46791.0,5.65,
5578808065,58222.0,6.1,
5598601545,28519.0,6.65,
5618603349,42400.0,5.7,
5618606228,59114.0,6.1,
5808605669,58222.0,6.1,
5818105670,41111.0,5.65,
5818703079,13994.0,6.65,
5818801571,63120.0,6.1,
5858106719,46414.0,5.7,
5868103558,90191.0,5.65,
5868603429,73202.0,6.300000000000001,
5868806149,47911.0,5.65,
5878602511,58210.0,6.15,
5878802982,63120.0,6.1,
6808101278,46621.0,5.65,
6808607025,63991.0,6.1,
7018608170,41226.0,5.65,
7038802887,46721.0,5.65,
7068104717,68119.0,5.199999999999999,
7068605150,71102.0,6.25,
7068608305,46443.0,5.65,
7078103270,46413.0,6.6,
8278205863,94990.0,5.5,
8158104247,85669.0,7.15,
8158100931,47911.0,6.6,
1051806832,46320.0,5.65,
1068708183,26111.0,6.7,
8328105727,46521.0,5.7,
8358803295,71310.0,6.300000000000001,
8368103209,46599.0,5.65,
8378100328,58222.0,6.1,
8737605155,27193.0,6.65,
8748804163,20423.0,6.65,
8838602153,58222.0,6.1,
5328705142,71400.0,6.300000000000001,
5418106461,71400.0,6.25,
5458103622,47911.0,6.6,
5478701412,58222.0,6.1,
5548104516,46510.0,5.65,
5598804222,42412.0,5.7,
5603304655,56211.0,,
5658806780,58222.0,6.1,
5678104224,29172.0,6.65,
5678104223,46453.0,5.65,
5678100335,27199.0,6.65,
5688600697,24132.0,9.45,
5688801613,58222.0,6.1,
5698800633,85501.0,7.15,
5718700341,46329.0,6.050000000000001,
5728609698,59111.0,6.1,
5729103406,27191.0,6.65,
5948704182,73209.0,6.25,
6028706028,58222.0,6.15,
6698607926,58222.0,6.1,
6818106328,47812.0,5.7,
6838807148,46433.0,5.65,
6838705827,42400.0,5.65,
6898108865,46800.0,5.65,
7108806663,63999.0,6.1,
8138109735,46599.0,5.65,
8138800566,73209.0,6.25,
8108806367,68119.0,5.199999999999999,
8388801195,26529.0,6.65,
8408801433,20423.0,7.050000000000001,
8548603335,59114.0,6.1,
8548603635,42412.0,5.7,
8548701059,14112.0,6.7,
8588207928,94990.0,5.550000000000001,
8718804734,71310.0,6.25,
8728100583,72111.0,6.25,
8728203394,94990.0,6.45,
8728606949,58113.0,6.5,
8728607133,73203.0,6.25,
8728702152,41229.0,5.7,
8698100951,58200.0,6.15,
8698107132,28123.0,6.65,
8428104147,71531.0,6.25,
8458104044,58200.0,6.1,
8458104002,66121.0,8.6,
8458609427,63991.0,6.1,
8738603876,46329.0,5.65,
8768807636,75999.0,5.35,
8778709180,47911.0,5.65,
8908601745,58222.0,6.15,
5548105932,75992.0,5.35,
5568806873,41229.0,5.65,
5578105144,10309.0,6.7,
5798709025,90199.0,5.6,
5798102600,46319.0,5.65,
5998707060,41111.0,5.65,
6038200532,85302.0,8.05,
6048106300,63120.0,6.1,
6778607024,46413.0,5.65,
7033207354,46451.0,5.65,
7048608706,71531.0,,
7048607558,59113.0,,
1071104622,59201.0,,
8468609719,46510.0,5.65,
8468601414,75992.0,5.35,
8478809348,46499.0,,
8488102436,71531.0,6.25,
8468602325,15219.0,6.65,
5188809064,58222.0,,
5210307570,62021.0,6.1,
5258601978,10759.0,6.7,
5288801295,58200.0,6.15,
5358104040,58222.0,6.1,
5358705041,26429.0,6.65,
5358807885,47911.0,5.65,
5448105042,58222.0,6.1,
5528609487,58222.0,6.1,
5528700425,58222.0,6.1,
5755606940,47592.0,5.65,
5768101766,46539.0,5.7,
5768604698,42400.0,5.65,
6798704539,66192.0,9.0,
6792109183,46800.0,5.65,
6858105794,46443.0,5.65,
7088803730,73203.0,6.25,
7098707073,46510.0,5.65,
7218804836,75999.0,5.4,
8638702995,41229.0,5.65,
8651202214,15000.0,6.65,
8688804571,72112.0,6.25,
8638605417,47219.0,5.65,
8788100417,21102.0,6.65,
8808109454,35114.0,9.6,
8808709258,59111.0,6.1,
8888802776,73909.0,6.25,
8888807031,70113.0,6.300000000000001,
5498103922,46510.0,5.7,
5498701551,29261.0,7.050000000000001,
5498800679,72129.0,6.25,
5628108510,72111.0,6.300000000000001,
5918707721,59113.0,,
5972103755,72111.0,6.25,
6738807170,59114.0,6.5,
6918704540,71310.0,6.25,
6918808303,45219.0,5.65,
7038609863,14112.0,6.7,
7058707149,58222.0,6.1,
7058800485,71310.0,6.25,
7059808898,86202.0,,
1068709044,56123.0,4.55,
8301106033,46493.0,,
8308103110,59000.0,6.15,
8308805997,58222.0,6.1,
8309205153,86000.0,,
8798606774,47912.0,6.050000000000001,
8798103409,27400.0,6.65,
8798105864,59114.0,6.1,
8818801372,59113.0,6.1,
8818806132,46499.0,5.7,
8818804920,63991.0,6.1,
8898603810,58222.0,6.1,
1051802718,73203.0,6.300000000000001,
1051807896,52915.0,6.8999999999999995,
1052001084,68112.0,,
1172007641,28121.0,6.65,
1178104194,59114.0,6.1,
1198600407,27193.0,8.2,
1198604899,68221.0,5.199999999999999,
1198606385,49401.0,7.3,
5179606382,86201.0,,
5188604076,59201.0,6.1,
1052001244,10211.0,6.65,
1052007099,46721.0,,
1188103355,61290.0,6.5,
1191805561,73209.0,6.25,
1191907285,47911.0,5.65,
1198102450,58220.0,6.15,
1198101880,61290.0,6.15,
1198100406,58220.0,6.15,
1198100267,71530.0,6.25,
1198108847,46451.0,5.7,
1198102798,46522.0,5.7,
1198107439,63990.0,6.5,
1198103458,58220.0,6.15,
1198101365,70209.0,6.25,
5148105353,46463.0,5.65,
1051903004,29294.0,6.65,
1188105632,72129.0,6.300000000000001,
1198603395,58222.0,6.1,
1198706810,47911.0,5.65,
1200109476,10751.0,6.7,
1051800477,47911.0,,
1178107210,42201.0,5.65,
1178100918,59201.0,6.5,
1198606700,58222.0,6.15,
1198606362,62090.0,6.1,
5168805219,71310.0,6.300000000000001,
1052007366,0.0,,
1178109457,75310.0,5.75,
1178105405,58113.0,6.15,
1178101699,58222.0,6.1,
1190509723,46329.0,5.65,
1190807712,46109.0,,
1191306943,17901.0,6.7,
5138508738,13100.0,8.2,
1051907955,95212.0,5.550000000000001,
1051905158,47422.0,,
1052008018,46452.0,,
1180109261,47420.0,5.65,
1191808193,29294.0,,
1198606003,68212.0,5.199999999999999,
1198607107,72120.0,6.300000000000001,
1051803993,42412.0,,
1051808454,47411.0,5.65,
1191604250,47911.0,,
1208100606,42321.0,5.7,
7928801914,27111.0,6.7,
8058604939,41229.0,5.65,
8072203574,86103.0,,
8078101619,27193.0,6.65,
8078102394,58222.0,6.1,
8088601325,70209.0,6.65,
8088702318,42131.0,6.050000000000001,
8088705186,59114.0,6.1,
1060804880,59113.0,6.1,
1061005623,47821.0,5.65,
6158706117,46443.0,5.65,
6168101991,42400.0,5.65,
6168502493,58000.0,,
6328100869,58222.0,6.1,
6328102512,71531.0,6.25,
6328804286,20423.0,6.7,
6478804660,59113.0,6.15,
7872806097,56229.0,,
1068601077,46733.0,5.7,
1068609611,46510.0,5.65,
1068601189,73201.0,6.300000000000001,
1068602735,46739.0,5.7,
6578703595,27213.0,6.65,
7778807028,46443.0,5.65,
7788609266,75210.0,5.4,
7808604553,56111.0,4.5,
7818609557,46510.0,5.65,
7828109373,59110.0,6.15,
7778108805,46443.0,,
6268606660,71310.0,6.25,
6268703158,59113.0,6.1,
6288608014,41229.0,5.7,
6288807316,58222.0,6.15,
6398605620,64209.0,8.6,
6398801889,71500.0,6.65,
6508104334,59100.0,6.1,
1208104239,52992.0,6.949999999999999,
1208103161,85701.0,7.1,
1208100796,59114.0,6.15,
1208102026,63991.0,7.05,
1208108028,68121.0,5.199999999999999,
1208101246,59201.0,6.15,
1208206470,70000.0,6.25,
1208102451,75121.0,5.75,
1208600656,58222.0,7.05,
1208604701,46800.0,5.65,
1208607259,75120.0,8.149999999999999,
1208709137,75992.0,5.35,
1208707200,42412.0,5.65,
1208708502,58222.0,6.1,
1208701030,71531.0,6.300000000000001,
1208801673,46109.0,5.7,
1208809746,75992.0,5.4,
1208805821,56111.0,,
1208606885,46592.0,5.7,
6201806874,59112.0,6.15,
6208505677,75210.0,,
6318100095,71531.0,6.25,
8708503815,70113.0,6.65,
1208600046,58220.0,7.05,
1208602622,58222.0,6.5,
1208408448,46591.0,5.7,
8128107399,71310.0,6.300000000000001,
1068103448,58113.0,6.15,
1068102837,46464.0,5.7,
1068100657,24132.0,7.050000000000001,
1068105625,75120.0,6.3,
1068105999,42310.0,6.6,
1068102852,58113.0,6.15,
1068107529,42412.0,5.65,
1068109769,75992.0,5.35,
1068607500,42310.0,5.65,
6168708778,46521.0,5.65,
6178609554,59114.0,6.1,
6188106862,59100.0,6.1,
6188603117,58110.0,6.1,
6198208700,94990.0,5.5,
6198603785,38110.0,6.35,
6388602409,68119.0,5.199999999999999,
6508102140,59120.0,6.1,
6568601765,33999.0,6.65,
7958708472,56194.0,4.5,
7978809559,95212.0,5.5,
8048800056,58222.0,6.1,
8048706770,72111.0,6.25,
8128709375,33999.0,6.65,
7678108791,73203.0,6.25,
1059906623,68111.0,,
6210605167,46521.0,5.65,
6218207020,84212.0,5.35,
6298606661,73901.0,6.300000000000001,
6378707104,14191.0,6.65,
6413407022,59113.0,6.1,
6448703392,59111.0,6.1,
6458707396,58222.0,6.1,
3148105716,62020.0,6.15,
3148100625,62010.0,6.1,
3148105617,62021.0,6.15,
1018600452,63910.0,6.5,
7378607665,62021.0,6.1,
1018604874,62020.0,6.15,
1048603929,62021.0,6.5,
1048607638,62090.0,6.15,
1048605327,62021.0,6.15,
1048608875,62010.0,6.1,
1058707753,62010.0,6.1,
1051102853,62090.0,6.5,
1018605710,62010.0,6.1,
1018804274,62010.0,6.15,
1048608940,62021.0,6.1,
1048604841,62010.0,6.5,
1048602647,75990.0,8.149999999999999,
1048603210,62090.0,6.5,
5488601227,58222.0,6.1,
1018101883,42320.0,5.7,
1018609002,42300.0,5.7,
1048100971,63991.0,7.05,
1048600952,47312.0,8.45,
1058609894,42320.0,6.050000000000001,
1058602271,26410.0,6.65,
1058101631,26410.0,6.7,
5358105922,62021.0,6.1,
5458104868,62000.0,6.15,
5458604062,62010.0,6.15,
5518808082,62021.0,6.15,
5518708364,42321.0,5.65,
1018102566,42320.0,5.65,
1018503146,46522.0,5.7,
1028100591,63910.0,7.05,
1058606618,42321.0,5.65,
1050206258,26410.0,6.65,
7288809715,59201.0,6.15,
7348106096,13219.0,7.050000000000001,
7358708920,26211.0,,
7308708022,42321.0,5.65,
7298706441,58222.0,6.1,
6102100919,62020.0,6.1,
3148104610,62021.0,7.6499999999999995,
3148108099,58221.0,6.15,
3148103567,62021.0,6.1,
5038109341,62010.0,6.1,
5038106735,62010.0,6.15,
5028109685,62010.0,6.15,
4028109306,62021.0,6.5,
4028105074,62021.0,6.1,
2208703894,58200.0,6.1,
2208604830,62021.0,6.15,
2208809569,62021.0,6.15,
2018601105,62021.0,6.5,
2048608590,62090.0,6.5,
2118706418,62090.0,6.1,
1378104471,62020.0,6.15,
1018605567,62021.0,6.1,
1058607752,62021.0,6.15,
1058706140,62021.0,6.1,
1058606628,62021.0,6.5,
1058708429,58220.0,6.1,
1138605942,62021.0,6.5,
1178108109,62021.0,6.15,
1198105381,62021.0,6.15,
1198101533,62010.0,6.5,
1068606141,62021.0,6.15,
2218101127,62020.0,6.1,
1188106450,42322.0,5.7,
1168108456,58220.0,6.1,
1138606567,42321.0,5.7,
1068603760,42321.0,6.050000000000001,
6618603662,62010.0,6.1,
5038106801,42320.0,5.7,
3148106855,42321.0,5.7,
3148104438,42321.0,6.050000000000001,
4188107568,26420.0,6.65,
6178105895,42320.0,5.65,
2128108985,58220.0,6.1,
2098807882,58222.0,6.1,
6218104310,62021.0,6.15,
4091705814,62010.0,6.1,
3148100464,62021.0,6.5,
2208108283,62021.0,6.5,
2208104887,62021.0,7.05,
2060108851,62090.0,6.1,
2038104283,62021.0,6.5,
1058601100,62021.0,6.5,
1208606635,58220.0,6.5,
1208105209,62021.0,6.5,
4708800099,42321.0,5.65,
1198105626,26200.0,6.65,
2308105852,58211.0,6.1,
2148105552,22229.0,7.050000000000001,
1308100670,41112.0,6.6,
3148104968,42320.0,5.7,
3128107950,22223.0,6.7,
3128605835,42310.0,5.7,
3138705312,59141.0,8.899999999999999,
3348602491,41112.0,8.45,
5028103871,41112.0,7.199999999999999,
8638103562,46493.0,6.050000000000001,
4048608163,56190.0,7.3,
4028105391,42132.0,6.050000000000001,
4128705742,71101.0,6.25,
6018105506,41220.0,6.050000000000001,
1078608571,58220.0,7.05,
1078605843,20313.0,6.65,
1078705547,46742.0,5.7,
1148600535,20422.0,7.050000000000001,
1148603138,58220.0,6.5,
1148604406,45110.0,8.45,
1168100284,65110.0,11.399999999999999,
1168104312,64201.0,10.149999999999999,
1168107032,58220.0,6.5,
1168104366,71531.0,7.2,
1198209415,94990.0,5.550000000000001,
1198603889,28519.0,6.65,
1208103881,20499.0,7.6,
1208605201,58220.0,6.1,
1208705713,72111.0,7.8,
1208805503,42209.0,5.7,
1208708195,33910.0,6.7,
1058104324,46599.0,6.050000000000001,
1018104068,68121.0,5.199999999999999,
1048108531,26520.0,6.65,
1268104240,42320.0,5.65,
2068106674,62090.0,6.5,
2208603313,58200.0,6.5,
2208608322,62021.0,6.15,
1168107429,58222.0,6.1,
1208601253,58222.0,6.5,
5038108361,62020.0,6.1,
1198101954,62021.0,7.05,
1058103460,62020.0,7.05,
1138106503,28120.0,6.7,
1118101024,42321.0,5.65,
2208706910,71200.0,7.2,
1238709150,46799.0,5.7,
1238108562,64132.0,10.149999999999999,
1248104860,42400.0,5.65,
1238105598,41220.0,5.7,
6028102341,62021.0,6.15,
1058605230,62021.0,6.1,
7288609714,46492.0,5.7,
7328808707,15129.0,6.65,
6178105183,70000.0,6.65,
6178107631,62010.0,6.5,
3148602112,62021.0,6.5,
5028102339,62020.0,6.1,
5048100666,62021.0,6.1,
2208709660,62021.0,6.1,
2018608480,58222.0,6.1,
2068607532,62010.0,6.5,
2068606275,62090.0,6.5,
2068608661,62021.0,6.1,
1358102061,62090.0,6.5,
1018603582,62021.0,7.05,
1018606364,62090.0,6.1,
1058707936,62010.0,6.5,
1108105365,62021.0,6.5,
1138606709,62020.0,6.5,
1138603227,62021.0,7.05,
1138607208,62020.0,6.15,
1148608389,58222.0,6.15,
1148607944,62020.0,6.15,
1078606895,58220.0,6.1,
