사업자등록번호,데이터수집일자,최종인적자원등급,최종인적자원점수,인적자원구성원점수,인적자원복지점수,인적자원개발점수,인적자원대표이사점수,인적자원경영진점수,인적자원직원점수,인적자원자기개발점수,인적자원인사담당자점수,인적자원대표이사역량점수,인적자원대표이사연혁점수
1228608913,20220820,E,60.32,21.0,15.0,6.0,18.32,60.0,60.0,60.0,60.0,60.0,61.6
1228609488,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1228609907,20220820,E,65.15,22.6,16.9,6.0,19.65,68.0,60.0,60.0,60.0,60.0,68.27
1228610030,20220820,E,60.8,21.0,15.48,6.0,18.32,60.0,60.0,60.0,60.0,60.0,61.6
1228610461,20220820,E,60.32,21.0,15.0,6.0,18.32,60.0,60.0,60.0,60.0,60.0,61.6
1228610928,20220820,E,60.32,21.0,15.0,6.0,18.32,60.0,60.0,60.0,60.0,60.0,61.6
1228611403,20220820,E,60.32,21.0,15.0,6.0,18.32,60.0,60.0,60.0,60.0,60.0,61.6
1228612149,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1228612474,20220820,E,60.32,21.0,15.0,6.0,18.32,60.0,60.0,60.0,60.0,60.0,61.6
1228614604,20220820,E,60.29,21.0,15.0,6.0,18.29,60.0,60.0,60.0,60.0,60.0,61.47
1228615184,20220820,E,61.96,21.0,15.0,6.0,19.96,60.0,60.0,60.0,60.0,60.0,69.8
1228615210,20220820,E,60.29,21.0,15.0,6.0,18.29,60.0,60.0,60.0,60.0,60.0,61.47
1228616602,20220820,E,60.29,21.0,15.0,6.0,18.29,60.0,60.0,60.0,60.0,60.0,61.47
1228617090,20220820,E,60.29,21.0,15.0,6.0,18.29,60.0,60.0,60.0,60.0,60.0,61.47
1228617576,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1228617616,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1228618051,20220820,E,64.65,21.91,16.22,6.0,20.52,64.53,60.0,60.0,60.0,60.0,72.6
1228618920,20220820,E,60.29,21.0,15.0,6.0,18.29,60.0,60.0,60.0,60.0,60.0,61.47
1228619711,20220820,E,63.44,21.0,15.48,6.0,20.96,60.0,60.0,60.0,60.0,60.0,74.8
1228620692,20220820,E,63.83,21.53,16.34,6.0,19.96,62.67,60.0,60.0,60.0,60.0,69.8
1228620732,20220820,E,64.89,22.33,16.9,6.0,19.65,66.67,60.0,60.0,60.0,60.0,68.27
1228621269,20220820,E,61.67,21.0,15.0,6.0,19.67,60.0,60.0,60.0,60.0,60.0,68.33
1228621556,20220820,E,60.27,21.0,15.0,6.0,18.27,60.0,60.0,60.0,60.0,60.0,61.33
1228622424,20220820,E,60.48,21.0,15.48,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1228623097,20220820,E,60.27,21.0,15.0,6.0,18.27,60.0,60.0,60.0,60.0,60.0,61.33
1228623613,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1228624515,20220820,E,60.67,21.0,15.41,6.0,18.27,60.0,60.0,60.0,60.0,60.0,61.33
1228624586,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1228624723,20220820,E,61.67,21.0,15.0,6.0,19.67,60.0,60.0,60.0,60.0,60.0,68.33
1228624946,20220820,E,63.51,21.0,15.24,6.0,21.27,60.0,60.0,60.0,60.0,60.0,76.33
1228625149,20220820,E,63.31,21.53,15.84,6.0,19.93,62.67,60.0,60.0,60.0,60.0,69.67
1228625246,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1228625945,20220820,E,60.27,21.0,15.0,6.0,18.27,60.0,60.0,60.0,60.0,60.0,61.33
1228626245,20220820,E,60.27,21.0,15.0,6.0,18.27,60.0,60.0,60.0,60.0,60.0,61.33
1228626925,20220820,E,60.27,21.0,15.0,6.0,18.27,60.0,60.0,60.0,60.0,60.0,61.33
1228627244,20220820,E,61.93,21.0,15.0,6.0,19.93,60.0,60.0,60.0,60.0,60.0,69.67
1228627415,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1228628414,20220820,E,61.37,21.53,15.84,6.0,18.0,62.67,60.0,60.0,60.0,60.0,60.0
1228629596,20220820,E,60.27,21.0,15.0,6.0,18.27,60.0,60.0,60.0,60.0,60.0,61.33
1228629709,20220820,E,61.93,21.0,15.0,6.0,19.93,60.0,60.0,60.0,60.0,60.0,69.67
1228629897,20220820,E,60.24,21.0,15.0,6.0,18.24,60.0,60.0,60.0,60.0,60.0,61.2
1228629975,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1228630448,20220820,E,63.8,22.6,16.96,6.0,18.24,68.0,60.0,60.0,60.0,60.0,61.2
1228630598,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1228630865,20220820,E,60.24,21.0,15.0,6.0,18.24,60.0,60.0,60.0,60.0,60.0,61.2
1228630981,20220820,E,61.61,21.53,16.08,6.0,18.0,62.67,60.0,60.0,60.0,60.0,60.0
1228631170,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1228631239,20220820,E,61.93,21.0,15.36,6.0,19.57,60.0,60.0,60.0,60.0,60.0,67.87
1228632387,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1228632747,20220820,E,61.91,21.0,15.0,6.0,19.91,60.0,60.0,60.0,60.0,60.0,69.53
1228633052,20220820,E,63.47,23.32,15.48,6.43,18.24,60.0,75.48,68.63,60.0,60.0,61.2
1228633450,20220820,E,63.29,21.91,16.27,6.0,19.12,64.53,60.0,60.0,60.0,60.0,65.6
1228633839,20220820,E,60.24,21.0,15.0,6.0,18.24,60.0,60.0,60.0,60.0,60.0,61.2
1228634124,20220820,E,61.91,21.0,15.0,6.0,19.91,60.0,60.0,60.0,60.0,60.0,69.53
1228636063,20220820,E,60.24,21.0,15.0,6.0,18.24,60.0,60.0,60.0,60.0,60.0,61.2
1228636141,20220820,E,61.91,21.0,15.0,6.0,19.91,60.0,60.0,60.0,60.0,60.0,69.53
1228636398,20220820,E,61.41,21.53,15.64,6.0,18.24,62.67,60.0,60.0,60.0,60.0,61.2
1228636914,20220820,E,60.24,21.0,15.0,6.0,18.24,60.0,60.0,60.0,60.0,60.0,61.2
1228637742,20220820,E,61.43,21.53,15.9,6.0,18.0,62.67,60.0,60.0,60.0,60.0,60.0
1228637816,20220820,E,60.21,21.0,15.0,6.0,18.21,60.0,60.0,60.0,60.0,60.0,61.07
1228638469,20220820,E,60.21,21.0,15.0,6.0,18.21,60.0,60.0,60.0,60.0,60.0,61.07
1228639018,20220820,E,60.21,21.0,15.0,6.0,18.21,60.0,60.0,60.0,60.0,60.0,61.07
1228639570,20220820,E,62.22,21.91,16.31,6.0,18.0,64.53,60.0,60.0,60.0,60.0,60.0
1228639643,20220820,E,65.07,22.07,17.12,6.0,19.88,65.33,60.0,60.0,60.0,60.0,69.4
1228639814,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1228639833,20220820,E,68.35,24.52,17.87,6.0,19.96,77.6,60.0,60.0,60.0,72.96,63.33
1228639925,20220820,E,60.21,21.0,15.0,6.0,18.21,60.0,60.0,60.0,60.0,60.0,61.07
1228640121,20220820,E,60.21,21.0,15.0,6.0,18.21,60.0,60.0,60.0,60.0,60.0,61.07
1228640494,20220820,E,60.21,21.0,15.0,6.0,18.21,60.0,60.0,60.0,60.0,60.0,61.07
1228640626,20220820,E,60.21,21.0,15.0,6.0,18.21,60.0,60.0,60.0,60.0,60.0,61.07
1228641213,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1228641227,20220820,E,66.0,22.6,16.52,6.0,20.88,68.0,60.0,60.0,60.0,60.0,74.4
1228642342,20220820,E,70.01,24.84,16.29,8.0,20.88,79.2,60.0,60.0,100.0,76.0,66.4
1228643550,20220820,E,65.27,21.0,15.72,6.0,22.55,60.0,60.0,60.0,60.0,60.0,82.73
1228643619,20220820,E,60.21,21.0,15.0,6.0,18.21,60.0,60.0,60.0,60.0,60.0,61.07
1228643910,20220820,E,60.21,21.0,15.0,6.0,18.21,60.0,60.0,60.0,60.0,60.0,61.07
1228644132,20220820,E,60.21,21.0,15.0,6.0,18.21,60.0,60.0,60.0,60.0,60.0,61.07
1228644976,20220820,E,60.19,21.0,15.0,6.0,18.19,60.0,60.0,60.0,60.0,60.0,60.93
1228645558,20220820,E,62.45,21.0,16.6,6.0,18.85,60.0,60.0,60.0,60.0,60.0,64.27
1228645669,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1228645674,20220820,E,60.19,21.0,15.0,6.0,18.19,60.0,60.0,60.0,60.0,60.0,60.93
1228645733,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1228645785,20220820,E,60.19,21.0,15.0,6.0,18.19,60.0,60.0,60.0,60.0,60.0,60.93
1228646052,20220820,E,60.19,21.0,15.0,6.0,18.19,60.0,60.0,60.0,60.0,60.0,60.93
1228646407,20220820,E,60.16,21.0,15.0,6.0,18.16,60.0,60.0,60.0,60.0,60.0,60.8
1228646519,20220820,E,60.16,21.0,15.0,6.0,18.16,60.0,60.0,60.0,60.0,60.0,60.8
1228646654,20220820,E,60.13,21.0,15.0,6.0,18.13,60.0,60.0,60.0,60.0,60.0,60.67
1228646843,20220820,E,60.13,21.0,15.0,6.0,18.13,60.0,60.0,60.0,60.0,60.0,60.67
1228646917,20220820,E,60.13,21.0,15.0,6.0,18.13,60.0,60.0,60.0,60.0,60.0,60.67
1228647143,20220820,E,60.44,21.0,15.0,6.0,18.44,60.0,60.0,60.0,60.0,60.0,62.2
1228647158,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1228647240,20220820,E,60.11,21.0,15.0,6.0,18.11,60.0,60.0,60.0,60.0,60.0,60.53
1228647634,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1228647783,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1228700145,20220820,E,60.52,21.0,15.0,6.0,18.52,60.0,60.0,60.0,60.0,60.0,62.6
1228700179,20220820,E,60.19,21.0,15.0,6.0,18.19,60.0,60.0,60.0,60.0,60.0,60.93
1228700413,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1228700446,20220820,E,60.16,21.0,15.0,6.0,18.16,60.0,60.0,60.0,60.0,60.0,60.8
1228700499,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1228700621,20220820,E,60.13,21.0,15.0,6.0,18.13,60.0,60.0,60.0,60.0,60.0,60.67
1228700636,20220820,E,60.47,21.0,15.0,6.0,18.47,60.0,60.0,60.0,60.0,60.0,62.33
1228701334,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1228701824,20220820,E,60.39,21.0,15.0,6.0,18.39,60.0,60.0,60.0,60.0,60.0,61.93
1228702051,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1228702105,20220820,E,60.03,21.0,15.0,6.0,18.03,60.0,60.0,60.0,60.0,60.0,60.13
1228800012,20220820,E,71.2,24.68,17.77,7.0,21.75,78.4,60.0,60.0,80.0,72.0,72.73
1231079662,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1228800195,20220820,E,61.17,21.53,15.64,6.0,18.0,62.67,60.0,60.0,60.0,60.0,60.0
1228800201,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1228800730,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1228800744,20220820,E,61.87,21.53,16.34,6.0,18.0,62.67,60.0,60.0,60.0,60.0,60.0
1228800929,20220820,E,60.11,21.0,15.0,6.0,18.11,60.0,60.0,60.0,60.0,60.0,60.53
1228800967,20220820,E,61.67,21.0,15.0,6.0,19.67,60.0,60.0,60.0,60.0,60.0,68.33
1228801423,20220820,E,60.08,21.0,15.0,6.0,18.08,60.0,60.0,60.0,60.0,60.0,60.4
1228801520,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1229002065,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1229031177,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1229031745,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1229056542,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1229062229,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1229112013,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1229118545,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1229207249,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1229213227,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1229216471,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1230104397,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1230106717,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1230112806,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1230130411,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1230145495,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1230160424,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1230281009,20220820,E,62.35,22.07,16.28,6.0,18.0,65.33,60.0,60.0,60.0,60.0,60.0
1230338396,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1230339022,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1230344210,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1230344957,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1230344980,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1230372720,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1230379698,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1230382820,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1230453507,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1230453680,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1230475200,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1230499177,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1230563491,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1230586607,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1230588376,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1230596110,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1230597098,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1230664575,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1230679568,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1230684979,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1230688510,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1230793650,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1230893133,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1230894786,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1230898953,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1230899893,20220820,E,65.48,24.36,15.97,6.0,19.15,76.8,60.0,60.0,60.0,68.0,61.73
1230932036,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1230938122,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1230940841,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1230946092,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1230967059,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1230968228,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1230972095,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1230986866,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1230987322,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1231076909,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1231088176,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1231097845,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1231099993,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1231186587,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1231188737,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1231196256,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1231219668,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1231273416,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1231276470,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1231276636,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1231276960,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1231280218,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1231284233,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1231287787,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1231478977,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1231486763,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1231594294,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1231613401,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1231623739,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1231631108,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1231638305,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1231644923,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1231645204,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1231657393,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1231681379,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1231731745,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1231743090,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1231767957,20220820,E,60.31,21.0,15.31,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1231771316,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1231776776,20220820,E,63.08,22.6,16.48,6.0,18.0,68.0,60.0,60.0,60.0,60.0,60.0
1231779550,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1231786406,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1231822753,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1231822864,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1231826098,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1231839540,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1231839725,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1231845741,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1231877675,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1231886664,20220820,E,72.21,25.27,16.87,8.0,22.08,81.33,60.0,60.0,100.0,92.0,64.4
1231899946,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1231929355,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1231936031,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1231937272,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1231940404,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1231943226,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1231956788,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1231977139,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1231997004,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1231998420,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1232029593,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1232030635,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1232039975,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1232042150,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1232043896,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1232074119,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1232087555,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1232128965,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1232135879,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1232136499,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1232137498,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1232169200,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1232173913,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1232186984,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1232189375,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1232268246,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1232337454,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1232375268,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1232383701,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1232423281,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1232429795,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1232449092,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1232456706,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1232487820,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1232497240,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1232506810,20220820,E,63.17,22.28,16.36,6.0,18.53,66.4,60.0,60.0,60.0,60.0,62.67
1232515911,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1232518941,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1232519111,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1232527630,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1232537609,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1232544089,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1232546511,20220820,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
